,date,state,cases,deaths,population,emergdec,schoolclose,gathrestrict25,gathrestrictany,otherbusinessclose,restaurantrestrict,gathrestrict10,caseisolation,stayathome,publicmask,quarantine,nebusinessclose,travelrestrictintra,gathrestrict50,businesshealthsafety,gathrestrict250,gathrecomany,gathrestrict5,gathrestrict1000,gathrestrict100,gathrestrict3,travelrestrictexit,travelrestrictentry,gathrestrict500,retail_and_recreation,grocery_and_pharmacy,parks,transit_stations,workplaces,residential,people_tested,mobility_score,cases_nom,deaths_nom,cases_pct3,cases_pct5,mobility_score_seas,mobility_score_trend,mobility_score_resid,mobility_score_trend_pct,mobility_score_trend_diff
1,2020-01-23,Alabama,0,0,4903185.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,9057.0,0.0,0.0,,,142.766020693992,9129.627551020409,-215.39357171440065,-0.0034634161011256603,-31.72959183673447
2,2020-01-24,Alabama,0,0,4903185.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,9247.0,0.0,0.0,,,430.04011366451334,9097.897959183674,-280.9380728481875,-0.0034754530411471585,-31.72959183673447
3,2020-01-25,Alabama,0,0,4903185.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,9830.0,0.0,0.0,,,669.6886397416109,9042.142857142857,118.16850311553219,-0.0061283498991694385,-55.75510204081729
4,2020-01-26,Alabama,0,0,4903185.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,7953.0,0.0,0.0,,,-532.2484017416488,9004.857142857143,-519.6087411154944,-0.00412354846354368,-37.285714285713766
5,2020-01-27,Alabama,0,0,4903185.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,8901.0,0.0,0.0,,,-683.2484017416492,9021.714285714286,562.534116027363,0.0018720055842877947,16.857142857143117
6,2020-01-28,Alabama,0,0,4903185.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,9010.0,0.0,0.0,,,-63.67697317022034,9035.285714285714,38.39125888450658,0.0015043070686595605,13.571428571427532
7,2020-01-29,Alabama,0,0,4903185.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,9036.0,0.0,0.0,,,36.67900255340228,8958.285714285714,41.03528316088396,-0.008522143342767241,-77.0
8,2020-01-30,Alabama,0,0,4903185.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,9175.0,0.0,0.0,,,142.766020693992,8892.571428571428,139.66255073458046,-0.007335587165911872,-65.71428571428623
9,2020-01-31,Alabama,0,0,4903185.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,9342.0,0.0,0.0,,,430.04011366451334,8842.0,69.95988633548666,-0.005686929700552512,-50.57142857142753
10,2020-02-01,Alabama,0,0,4903185.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,9291.0,0.0,0.0,,,669.6886397416109,8772.42857142857,-151.11721117018158,-0.007868290949041956,-69.57142857142935
11,2020-02-02,Alabama,0,0,4903185.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,7493.0,0.0,0.0,,,-532.2484017416488,8693.714285714284,-668.4658839726357,-0.008972918396925489,-78.71428571428623
12,2020-02-03,Alabama,0,0,4903185.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,8547.0,0.0,0.0,,,-683.2484017416492,8616.714285714284,613.5341160273648,-0.008856973839884263,-77.0
13,2020-02-04,Alabama,0,0,4903185.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,8523.0,0.0,0.0,,,-63.67697317022034,8581.857142857141,4.819830313079045,-0.0040452940298755236,-34.85714285714312
14,2020-02-05,Alabama,0,0,4903185.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,8485.0,0.0,0.0,,,36.67900255340228,8609.999999999998,-161.67900255340047,0.003279343465450335,28.142857142856883
15,2020-02-06,Alabama,0,0,4903185.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,8636.0,0.0,0.0,,,142.766020693992,8639.571428571428,-146.33744926541954,0.0034345445495271854,29.57142857142935
16,2020-02-07,Alabama,0,0,4903185.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,9098.0,0.0,0.0,,,430.04011366451334,8650.142857142855,17.817029192631594,0.0012236056682704,10.571428571427532
17,2020-02-08,Alabama,0,0,4903185.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,9488.0,0.0,0.0,,,669.6886397416109,8644.142857142857,174.1685031155322,-0.0006936301630028341,-5.999999999998181
18,2020-02-09,Alabama,0,0,4903185.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,7700.0,0.0,0.0,,,-532.2484017416488,8628.714285714284,-396.46588397263565,-0.0017848584508091125,-15.428571428572468
19,2020-02-10,Alabama,0,0,4903185.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,8621.0,0.0,0.0,,,-683.2484017416492,8625.0,679.2484017416492,-0.00043045644939643246,-3.714285714284415
20,2020-02-11,Alabama,0,0,4903185.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,8481.0,0.0,0.0,,,-63.67697317022034,8652.285714285714,-107.60874111549342,0.0031635610766045374,27.285714285713766
21,2020-02-12,Alabama,0,0,4903185.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,8377.0,0.0,0.0,,,36.67900255340228,8748.571428571428,-408.2504311248298,0.011128355843212256,96.28571428571377
22,2020-02-13,Alabama,0,0,4903185.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,8610.0,0.0,0.0,,,142.766020693992,8824.999999999998,-357.7660206939902,0.00873612018288683,76.42857142857065
23,2020-02-14,Alabama,0,0,4903185.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,9289.0,0.0,0.0,,,430.04011366451334,8903.285714285714,-44.32582795022711,0.008870902468636421,78.28571428571558
24,2020-02-15,Alabama,0,0,4903185.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,2.0,39.0,7.0,2.0,-1.0,,10162.0,0.0,0.0,,,669.6886397416109,8951.42857142857,540.8827888298184,0.005407313511865519,48.14285714285688
25,2020-02-16,Alabama,0,0,4903185.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-2.0,-7.0,3.0,-1.0,1.0,,8235.0,0.0,0.0,,,-532.2484017416488,8987.142857142857,-219.89445540120812,0.003989786147462482,35.714285714286234
26,2020-02-17,Alabama,0,0,4903185.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.0,17.0,7.0,-17.0,4.0,,9169.0,0.0,0.0,,,-683.2484017416492,9025.142857142857,827.1055445987923,0.00422826259736131,38.0
27,2020-02-18,Alabama,0,0,4903185.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.0,-3.0,-11.0,-1.0,1.0,2.0,,8818.0,0.0,0.0,,,-63.67697317022034,9033.857142857143,-152.18016968692277,0.0009655565404584898,8.714285714286234
28,2020-02-19,Alabama,0,0,4903185.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,1.0,6.0,4.0,1.0,0.0,,8627.0,0.0,0.0,,,36.67900255340228,9008.714285714286,-418.3932882676885,-0.002783180732798818,-25.142857142856883
29,2020-02-20,Alabama,0,0,4903185.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.0,-6.0,-25.0,-1.0,0.0,3.0,,8876.0,0.0,0.0,,,142.766020693992,8988.0,-254.766020693992,-0.0022993609362363943,-20.714285714286234
30,2020-02-21,Alabama,0,0,4903185.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.0,12.0,9.0,1.0,0.0,,9350.0,0.0,0.0,,,430.04011366451334,8937.571428571428,-17.611542235940874,-0.005610655477144233,-50.42857142857247
31,2020-02-22,Alabama,0,0,4903185.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,4.0,46.0,13.0,6.0,-1.0,,9986.0,0.0,0.0,,,669.6886397416109,9006.142857142857,310.1685031155322,0.007672266355513768,68.57142857142935
32,2020-02-23,Alabama,0,0,4903185.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,2.0,24.0,16.0,2.0,0.0,,8090.0,0.0,0.0,,,-532.2484017416488,9074.571428571428,-452.32302682977877,0.00759798867439665,68.42857142857065
33,2020-02-24,Alabama,0,0,4903185.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.0,-3.0,-13.0,2.0,-2.0,2.0,,8816.0,0.0,0.0,,,-683.2484017416492,9121.857142857141,377.3912588845079,0.0052107931110481065,47.285714285713766
34,2020-02-25,Alabama,0,0,4903185.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,3.0,27.0,7.0,-1.0,0.0,,9298.0,0.0,0.0,,,-63.67697317022034,9095.857142857143,265.8198303130772,-0.002850296775405825,-25.99999999999818
35,2020-02-26,Alabama,0,0,4903185.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0,5.0,7.0,11.0,0.0,-1.0,,9106.0,0.0,0.0,,,36.67900255340228,9098.42857142857,-29.107573981972926,0.0002827032715049249,2.571428571427532
36,2020-02-27,Alabama,0,0,4903185.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,6.0,14.0,9.0,2.0,-1.0,,9207.0,0.0,0.0,,,142.766020693992,9044.714285714286,19.51969359172176,-0.005903688235016857,-53.714285714284415
37,2020-02-28,Alabama,0,0,4903185.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,6.0,20.0,10.0,1.0,-1.0,,9168.0,0.0,0.0,,,430.04011366451334,8968.42857142857,-230.468685093084,-0.008434286797340373,-76.28571428571558
38,2020-02-29,Alabama,0,0,4903185.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0,10.0,55.0,20.0,5.0,-3.0,,10004.0,0.0,0.0,,,669.6886397416109,8796.714285714284,537.5970745441047,-0.01914652989056853,-171.71428571428623
39,2020-03-01,Alabama,0,0,4903185.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0,10.0,53.0,21.0,4.0,-2.0,,7714.0,0.0,0.0,,,-532.2484017416488,8684.714285714284,-438.46588397263565,-0.012732026568361587,-112.0
40,2020-03-02,Alabama,0,0,4903185.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,4.0,-2.0,5.0,2.0,0.0,,8282.0,0.0,0.0,,,-683.2484017416492,8595.428571428572,369.81983031307675,-0.010280788906617322,-89.28571428571195
41,2020-03-03,Alabama,0,0,4903185.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,15.0,33.0,5.0,2.0,-1.0,,8096.0,0.0,0.0,,,-63.67697317022034,8597.285714285714,-437.60874111549344,0.00021606169392351937,1.857142857141298
42,2020-03-04,Alabama,0,0,4903185.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,0.0,-8.0,2.0,0.0,1.0,,8322.0,0.0,0.0,,,36.67900255340228,8613.42857142857,-328.1075739819729,0.0018776690317541256,16.142857142856883
43,2020-03-05,Alabama,0,0,4903185.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,6.0,0.0,4.0,2.0,1.0,,8582.0,0.0,0.0,,,142.766020693992,8656.857142857141,-217.6231635511333,0.0050419610574850005,43.42857142857065
44,2020-03-06,Alabama,0,0,4903185.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,4.0,29.0,10.0,2.0,-1.0,,9181.0,0.0,0.0,,,430.04011366451334,8720.714285714286,30.245600621200424,0.007376481071982743,63.857142857144936
45,2020-03-07,Alabama,0,0,4903185.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,8.0,63.0,18.0,7.0,-2.0,,10117.0,0.0,0.0,,,669.6886397416109,8816.714285714286,630.5970745441028,0.011008272585797396,96.0
46,2020-03-08,Alabama,0,0,4903185.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,8.0,55.0,20.0,3.0,-1.0,,8018.0,0.0,0.0,,,-532.2484017416488,8859.857142857141,-309.60874111549253,0.004893303303789676,43.142857142855064
47,2020-03-09,Alabama,0,0,4903185.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,8.0,45.0,9.0,2.0,-1.0,,8729.0,0.0,0.0,,,-683.2484017416492,8858.142857142857,554.1055445987923,-0.00019348909205230136,-1.714285714284415
48,2020-03-10,Alabama,0,0,4903185.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,8.0,21.0,4.0,1.0,0.0,,8768.0,0.0,0.0,,,-63.67697317022034,8848.714285714284,-17.037312544064072,-0.0010643959552955051,-9.428571428572468
49,2020-03-11,Alabama,0,0,4903185.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,8.0,27.0,7.0,1.0,-1.0,,8624.0,0.0,0.0,,,36.67900255340228,8638.142857142857,-50.82185969625916,-0.02379683892736628,-210.57142857142753
50,2020-03-12,Alabama,0,0,4903185.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,22.0,43.0,8.0,1.0,-1.0,,8570.0,0.0,0.0,,,142.766020693992,8560.285714285714,-133.05173497970577,-0.009013180743215332,-77.85714285714312
51,2020-03-13,Alabama,5,0,4903185.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,32.0,26.0,7.0,-2.0,0.0,,9115.0,1.019745328801585e-06,0.0,,,430.04011366451334,8555.0,129.95988633548666,-0.0006174693768564721,-5.285714285713766
52,2020-03-14,Alabama,7,0,4903185.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,28.0,55.0,12.0,4.0,0.0,,8643.0,1.4276434603222192e-06,0.0,,,669.6886397416109,8536.42857142857,-563.1172111701816,-0.002170827419220256,-18.57142857142935
53,2020-03-15,Alabama,11,0,4903185.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.0,16.0,16.0,6.0,-4.0,2.0,,7473.0,2.243439723363487e-06,0.0,,,-532.2484017416488,8526.285714285714,-521.037312544065,-0.0011881850891138912,-10.142857142856883
54,2020-03-16,Alabama,29,0,4903185.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.0,24.0,22.0,2.0,-10.0,4.0,,8692.0,5.914522907049193e-06,0.0,4.8,,-683.2484017416492,8510.714285714286,864.534116027363,-0.0018262851015345971,-15.571428571427532
55,2020-03-17,Alabama,39,0,4903185.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11.0,17.0,25.0,-1.0,-17.0,7.0,,8638.0,7.954013564652364e-06,0.0,4.571428571428571,,-63.67697317022034,8433.285714285714,268.39125888450656,-0.009097775912715211,-77.42857142857247
56,2020-03-18,Alabama,51,0,4903185.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-13.0,13.0,39.0,-3.0,-22.0,8.0,,8553.0,1.0401402353776167e-05,0.0,3.6363636363636367,9.2,36.67900255340228,8263.142857142855,253.17814030374265,-0.02017515626852795,-170.1428571428587
57,2020-03-19,Alabama,78,0,4903185.0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-20.0,15.0,27.0,-8.0,-25.0,10.0,,8461.0,1.5908027129304727e-05,0.0,1.6896551724137931,10.142857142857142,142.766020693992,8073.999999999999,244.2339793060089,-0.02288994156495272,-189.14285714285597
58,2020-03-20,Alabama,106,0,4903185.0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-27.0,10.0,7.0,-14.0,-29.0,14.0,,8573.0,2.1618600970593604e-05,0.0,1.717948717948718,8.636363636363637,430.04011366451334,8021.714285714285,121.24560062120133,-0.006475813015322518,-52.285714285713766
59,2020-03-21,Alabama,131,0,4903185.0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-35.0,5.0,10.0,-13.0,-16.0,8.0,,7452.0,2.671732761460153e-05,0.0,1.5686274509803924,3.517241379310345,669.6886397416109,7898.428571428571,-1116.1172111701817,-0.015368998432825243,-123.28571428571468
60,2020-03-22,Alabama,157,0,4903185.0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-40.0,-7.0,2.0,-22.0,-27.0,9.0,,6149.0,3.202000332436977e-05,0.0,1.0128205128205128,3.0256410256410255,-532.2484017416488,7834.857142857141,-1153.6087411154926,-0.008048617265640656,-63.57142857142935
61,2020-03-23,Alabama,196,0,4903185.0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-33.0,-6.0,-11.0,-22.0,-33.0,14.0,,8326.0,3.9974016889022137e-05,0.0,0.8490566037735849,2.843137254901961,-683.2484017416492,7797.571428571428,1211.6769731702207,-0.004758952665742666,-37.28571428571286
62,2020-03-24,Alabama,242,0,4903185.0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-32.0,-5.0,4.0,-18.0,-34.0,15.0,,7775.0,4.935567391399672e-05,0.0,0.8473282442748091,2.1025641025641026,-63.67697317022034,7713.285714285714,125.39125888450658,-0.01080922631588599,-84.28571428571468
63,2020-03-25,Alabama,381,1,4903185.0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-28.0,-4.0,36.0,-15.0,-36.0,13.0,,8108.0,7.770459405468079e-05,2.0394906576031702e-07,1.426751592356688,2.5943396226415096,36.67900255340228,7657.142857142858,414.17814030373995,-0.007278721315725933,-56.14285714285597
64,2020-03-26,Alabama,517,1,4903185.0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-30.0,-3.0,32.0,-19.0,-36.0,14.0,,8200.0,0.0001054416669980839,2.0394906576031702e-07,1.6377551020408165,2.946564885496183,142.766020693992,7645.571428571428,411.66255073457955,-0.001511194029850893,-11.571428571429351
65,2020-03-27,Alabama,587,4,4903185.0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-30.0,-2.0,30.0,-24.0,-37.0,16.0,,7983.0,0.00011971810160130608,8.157962630412681e-07,1.4256198347107438,2.738853503184713,430.04011366451334,7323.000000000001,229.95988633548575,-0.042190623890580814,-322.57142857142753
66,2020-03-28,Alabama,694,4,4903185.0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-36.0,-2.0,22.0,-25.0,-22.0,9.0,,7059.0,0.00014154065163766001,8.157962630412681e-07,0.821522309711286,2.5408163265306123,669.6886397416109,7320.142857142858,-930.8314968844687,-0.00039016016074600035,-2.857142857143117
67,2020-03-29,Alabama,825,10,4903185.0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-41.0,-13.0,19.0,-30.0,-32.0,9.0,,6068.0,0.00016825797925226155,2.03949065760317e-06,0.5957446808510638,2.409090909090909,-532.2484017416488,7258.142857142857,-657.8944554012081,-0.008469780058937282,-62.00000000000091
68,2020-03-29,Alabama,825,10,4903185.0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-41.0,-13.0,19.0,-30.0,-32.0,9.0,,6068.0,0.00016825797925226155,2.03949065760317e-06,0.40545144804088595,1.1653543307086616,-683.2484017416492,7123.5714285714275,-372.3230268297783,-0.018540752258547122,-134.57142857142935
69,2020-03-30,Alabama,899,10,4903185.0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-33.0,-10.0,10.0,-25.0,-38.0,14.0,,7755.0,0.000183350210118525,2.03949065760317e-06,0.29538904899135443,0.7388781431334623,-63.67697317022034,7051.142857142857,767.5341160273634,-0.010167452120725895,-72.42857142857065
70,2020-03-31,Alabama,987,23,4903185.0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-36.0,-11.0,-23.0,-26.0,-40.0,17.0,,7674.0,0.0002012977279054329,4.690828512487291e-06,0.1963636363636363,0.6814310051107326,36.67900255340228,7095.857142857142,541.4638545894555,0.00634142388265313,44.714285714285325
71,2020-04-01,Alabama,1060,27,4903185.0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-25.0,5.0,19.0,-20.0,-39.0,14.0,,7258.0,0.00021618600970593603,5.506624775528559e-06,0.2848484848484849,0.5273775216138328,142.766020693992,7131.285714285714,-16.05173497970577,0.0049928529725593584,35.42857142857156
72,2020-04-02,Alabama,1233,32,4903185.0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-32.0,3.0,12.0,-25.0,-39.0,16.0,,7476.0,0.0002514691980824709,6.5263701043301445e-06,0.3715239154616241,0.4945454545454546,430.04011366451334,6981.285714285714,64.67417204977289,-0.021034075201826985,-150.0
73,2020-04-03,Alabama,1495,38,4903185.0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-29.0,12.0,17.0,-29.0,-40.0,16.0,,7372.0,0.00030490385331167396,7.750064498892047e-06,0.5146909827760893,0.812121212121212,669.6886397416109,6873.428571428571,-171.11721117018158,-0.01544946694223337,-107.85714285714312
74,2020-04-04,Alabama,1614,44,4903185.0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-41.0,8.0,4.0,-33.0,-26.0,11.0,,6316.0,0.00032917379213715165,8.973758893453948e-06,0.5226415094339623,0.7953281423804226,-532.2484017416488,6803.142857142857,45.10554459879188,-0.010225713929417513,-70.28571428571377
75,2020-04-05,Alabama,1765,45,4903185.0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-50.0,-18.0,-1.0,-40.0,-36.0,12.0,,5018.0,0.00035997010106695953,9.177707959214266e-06,0.4314679643146797,0.7882472137791288,-683.2484017416492,6779.857142857142,-1078.608741115493,-0.003422787787157211,-23.285714285714675
76,2020-04-06,Alabama,1952,49,4903185.0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-37.0,-10.0,3.0,-29.0,-41.0,16.0,,7000.0,0.0003981085763641388,9.993504222255534e-06,0.30568561872909705,0.8415094339622642,-63.67697317022034,6752.142857142857,311.53411602736344,-0.004087738890410586,-27.714285714285325
77,2020-04-07,Alabama,2169,64,4903185.0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-39.0,-11.0,-15.0,-31.0,-42.0,18.0,,7182.0,0.0004423655236341276,1.3052740208660289e-05,0.3438661710037174,0.7591240875912408,36.67900255340228,6728.0,417.32099744659774,-0.0035755844705384066,-24.142857142856883
78,2020-04-08,Alabama,2328,66,4903185.0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-36.0,-9.0,-1.0,-30.0,-43.0,17.0,,7095.0,0.00047479342509001803,1.3460638340180924e-05,0.31898016997167145,0.557190635451505,142.766020693992,6722.0,230.233979306008,-0.0008917954815695905,-6.0
79,2020-04-09,Alabama,2703,70,4903185.0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-35.0,-4.0,5.0,-31.0,-43.0,18.0,,7282.0,0.0005512743247501369,1.4276434603222192e-05,0.384733606557377,0.6747211895910781,430.04011366451334,6627.428571428571,224.531314906916,-0.014068942066561951,-94.57142857142935
80,2020-04-10,Alabama,2947,80,4903185.0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-34.0,-4.0,4.0,-37.0,-48.0,20.0,,7203.0,0.0006010378967956542,1.631592526082536e-05,0.35869064084831725,0.6696883852691218,669.6886397416109,6666.5714285714275,-133.26006831303846,0.005906190722538396,39.14285714285688
81,2020-04-11,Alabama,3217,92,4903185.0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-39.0,3.0,11.0,-35.0,-29.0,10.0,,6274.0,0.0006561041445509398,1.8763314049949166e-05,0.38187285223367695,0.6480532786885247,-532.2484017416488,6713.285714285713,92.9626874559359,0.007007242960613613,46.714285714285325
82,2020-04-12,Alabama,3563,93,4903185.0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-64.0,-47.0,-50.0,-51.0,-45.0,13.0,21583.0,4356.0,0.0007266705213040095,1.8967263115709484e-05,0.31816500184979657,0.6426924850161364,-683.2484017416492,6760.428571428571,-1721.1801696869215,0.007022322473559939,47.14285714285779
83,2020-04-13,Alabama,3734,99,4903185.0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-31.0,-11.0,-3.0,-29.0,-41.0,15.0,29182.0,7274.0,0.0007615458115490237,2.0190957510271383e-05,0.26705123854767554,0.6039518900343643,-63.67697317022034,6802.857142857141,534.819830313079,0.006276018003930295,42.42857142857065
84,2020-04-14,Alabama,3953,114,4903185.0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-30.0,-8.0,3.0,-27.0,-40.0,16.0,33117.0,7509.0,0.0008062106569505332,2.325019349667614e-05,0.2287845819086105,0.4624491305956344,36.67900255340228,6882.714285714284,589.6067117323133,0.011738765224695635,79.85714285714312
