,state,date,cases,deaths,population,emergdec,schoolclose,gathrestrict25,gathrestrictany,otherbusinessclose,restaurantrestrict,gathrestrict10,caseisolation,stayathome,publicmask,quarantine,nebusinessclose,travelrestrictintra,gathrestrict50,gathrecomany,gathrestrict250,gathrestrict5,gathrestrict100,gathrestrict1000,gathrestrict3,travelrestrictexit,travelrestrictentry,gathrestrict500,retail_and_recreation,grocery_and_pharmacy,parks,transit_stations,workplaces,residential,recovered,active,incident_rate,people_tested,people_hospitalized,mortality_rate,testing_rate,hospitalization_rate
506,Arizona,2020-02-23,1,0,7278717.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,1.0,6.0,7.0,1.0,0.0,,,,,,,,
507,Arizona,2020-02-24,1,0,7278717.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,1.0,15.0,5.0,3.0,0.0,,,,,,,,
508,Arizona,2020-02-25,1,0,7278717.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,2.0,9.0,7.0,3.0,0.0,,,,,,,,
509,Arizona,2020-02-26,1,0,7278717.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,4.0,10.0,9.0,2.0,-1.0,,,,,,,,
510,Arizona,2020-02-27,1,0,7278717.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,4.0,17.0,6.0,2.0,-1.0,,,,,,,,
511,Arizona,2020-02-28,1,0,7278717.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,5.0,10.0,7.0,3.0,-1.0,,,,,,,,
512,Arizona,2020-02-29,1,0,7278717.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,6.0,14.0,7.0,2.0,-2.0,,,,,,,,
513,Arizona,2020-03-01,1,0,7278717.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,7.0,21.0,8.0,3.0,-1.0,,,,,,,,
514,Arizona,2020-03-02,1,0,7278717.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,4.0,4.0,4.0,3.0,0.0,,,,,,,,
515,Arizona,2020-03-03,1,0,7278717.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,8.0,11.0,6.0,3.0,-1.0,,,,,,,,
516,Arizona,2020-03-04,1,0,7278717.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,8.0,17.0,7.0,2.0,-1.0,,,,,,,,
517,Arizona,2020-03-05,1,0,7278717.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,6.0,22.0,5.0,2.0,-1.0,,,,,,,,
518,Arizona,2020-03-06,2,0,7278717.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,6.0,20.0,8.0,1.0,-1.0,,,,,,,,
519,Arizona,2020-03-07,4,0,7278717.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,5.0,18.0,9.0,1.0,-2.0,,,,,,,,
520,Arizona,2020-03-08,4,0,7278717.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,4.0,22.0,7.0,1.0,-2.0,,,,,,,,
521,Arizona,2020-03-09,4,0,7278717.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,4.0,32.0,4.0,-7.0,0.0,,,,,,,,
522,Arizona,2020-03-10,6,0,7278717.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,3.0,4.0,2.0,-8.0,2.0,,,,,,,,
523,Arizona,2020-03-11,9,0,7278717.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,6.0,-14.0,-2.0,-10.0,3.0,,,,,,,,
524,Arizona,2020-03-12,9,0,7278717.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,15.0,-15.0,-6.0,-12.0,4.0,,,,,,,,
525,Arizona,2020-03-13,9,0,7278717.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,20.0,-16.0,-7.0,-12.0,4.0,,,,,,,,
526,Arizona,2020-03-14,12,0,7278717.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.0,18.0,-6.0,-2.0,-2.0,2.0,,,,,,,,
527,Arizona,2020-03-15,12,0,7278717.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.0,16.0,15.0,-3.0,-4.0,1.0,,,,,,,,
528,Arizona,2020-03-16,18,0,7278717.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,22.0,13.0,-9.0,-19.0,5.0,,,,,,,,
529,Arizona,2020-03-17,20,0,7278717.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.0,20.0,9.0,-9.0,-24.0,8.0,,,,,,,,
530,Arizona,2020-03-18,27,0,7278717.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-23.0,6.0,-38.0,-21.0,-31.0,12.0,,,,,,,,
531,Arizona,2020-03-19,45,0,7278717.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-22.0,7.0,-8.0,-23.0,-33.0,13.0,,,,,,,,
532,Arizona,2020-03-20,68,0,7278717.0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-28.0,6.0,-6.0,-25.0,-33.0,14.0,,,,,,,,
533,Arizona,2020-03-21,104,1,7278717.0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-36.0,-1.0,-14.0,-26.0,-22.0,10.0,,,,,,,,
534,Arizona,2020-03-22,152,2,7278717.0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-37.0,-10.0,0.0,-33.0,-28.0,8.0,,,,,,,,
535,Arizona,2020-03-23,235,2,7278717.0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-31.0,-10.0,-3.0,-33.0,-37.0,13.0,,,,,,,,
536,Arizona,2020-03-24,326,5,7278717.0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-32.0,-9.0,0.0,-31.0,-39.0,15.0,,,,,,,,
537,Arizona,2020-03-25,401,6,7278717.0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-33.0,-11.0,-7.0,-32.0,-41.0,15.0,,,,,,,,
538,Arizona,2020-03-26,508,8,7278717.0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-34.0,-12.0,-9.0,-36.0,-42.0,16.0,,,,,,,,
539,Arizona,2020-03-27,665,13,7278717.0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-38.0,-14.0,-22.0,-39.0,-41.0,18.0,,,,,,,,
540,Arizona,2020-03-28,773,15,7278717.0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-41.0,-15.0,-24.0,-37.0,-29.0,12.0,,,,,,,,
541,Arizona,2020-03-29,919,17,7278717.0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-40.0,-17.0,-7.0,-41.0,-33.0,10.0,,,,,,,,
542,Arizona,2020-03-30,1157,20,7278717.0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-30.0,-9.0,-6.0,-37.0,-42.0,14.0,,,,,,,,
543,Arizona,2020-03-31,1289,25,7278717.0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-33.0,-10.0,-17.0,-35.0,-44.0,16.0,,,,,,,,
544,Arizona,2020-04-01,1413,32,7278717.0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-38.0,-15.0,-20.0,-37.0,-47.0,17.0,,,,,,,,
545,Arizona,2020-04-02,1596,35,7278717.0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-38.0,-16.0,-17.0,-40.0,-47.0,18.0,,,,,,,,
546,Arizona,2020-04-03,1769,44,7278717.0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-38.0,-13.0,-21.0,-41.0,-46.0,19.0,,,,,,,,
547,Arizona,2020-04-04,2019,52,7278717.0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-44.0,-16.0,-36.0,-43.0,-34.0,13.0,,,,,,,,
548,Arizona,2020-04-05,2269,64,7278717.0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-43.0,-19.0,-23.0,-47.0,-37.0,11.0,,,,,,,,
549,Arizona,2020-04-06,2460,65,7278717.0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-38.0,-18.0,-18.0,-41.0,-47.0,17.0,,,,,,,,
550,Arizona,2020-04-07,2575,73,7278717.0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-38.0,-15.0,-18.0,-39.0,-48.0,17.0,,,,,,,,
551,Arizona,2020-04-08,2726,89,7278717.0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-39.0,-16.0,-27.0,-41.0,-49.0,18.0,,,,,,,,
552,Arizona,2020-04-09,3018,98,7278717.0,1,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-37.0,-14.0,-17.0,-41.0,-49.0,18.0,,,,,,,,
553,Arizona,2020-04-10,3112,106,7278717.0,1,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-38.0,-13.0,-21.0,-43.0,-50.0,20.0,,,,,,,,
554,Arizona,2020-04-11,3393,117,7278717.0,1,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-43.0,-14.0,-42.0,-45.0,-36.0,14.0,,,,,,,,
555,Arizona,2020-04-12,3542,125,7278717.0,1,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-57.0,-27.0,-31.0,-48.0,-41.0,10.0,,3427.0,48.66242224,42109.0,,3.246753247,578.5222863,
556,Arizona,2020-04-13,3705,132,7278717.0,1,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-39.0,-21.0,-22.0,-42.0,-47.0,17.0,,3583.0,50.90182789082197,43347.0,525.0,3.292847503373819,595.5307782951309,14.170040485829961
557,Arizona,2020-04-14,3809,143,7278717.0,1,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-37.0,-17.0,-17.0,-38.0,-47.0,18.0,249.0,3678.0,52.33065113,44096.0,580.0,3.439222893,605.8210534,15.22709373
558,Arizona,2020-04-15,3964,155,7278717.0,1,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-31.0,-13.0,-15.0,-36.0,-46.0,17.0,385.0,3822.0,54.46014730343274,45310.0,590.0,3.5822401614530777,622.4998169320227,14.883955600403633
559,Arizona,2020-04-16,4237,164,7278717.0,1,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-33.0,-14.0,-13.0,-38.0,-47.0,17.0,460.0,4087.0,58.21080830591436,47398.0,578.0,3.5402407363700727,651.186191192761,13.641727637479349
560,Arizona,2020-04-17,4511,183,7278717.0,1,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-37.0,-15.0,-19.0,-39.0,-46.0,19.0,539.0,4342.0,61.975207993386746,49230.0,566.0,3.746397694524496,676.3554620958612,12.547107071602747
561,Arizona,2020-04-18,4724,180,7278717.0,1,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-40.0,-15.0,-29.0,-38.0,-32.0,12.0,539.0,4544.0,64.90154789642186,51045.0,566.0,3.8103302286198137,701.2911753541182,11.981371718882304
562,Arizona,2020-04-19,4933,184,7278717.0,1,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-38.0,-16.0,-15.0,-42.0,-34.0,9.0,994.0,4749.0,67.77293305949387,52990.0,631.0,3.729981755524022,728.0129176611757,12.791404824650314
563,Arizona,2020-04-20,5068,191,7278717.0,1,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-33.0,-16.0,-13.0,-39.0,-46.0,16.0,1155.0,4877.0,69.62765553324851,54500.0,637.0,3.768745067087608,748.7583319972463,12.569060773480663
564,Arizona,2020-04-21,5256,208,7278717.0,1,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-34.0,-15.0,-16.0,-37.0,-46.0,17.0,1155.0,5048.0,72.21052831151424,55152.0,637.0,3.9573820395738197,757.7159546112317,12.119482496194825
565,Arizona,2020-04-22,5473,231,7278717.0,1,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-34.0,-14.0,-16.0,-36.0,-47.0,17.0,1265.0,5242.0,75.19182295451245,56601.0,664.0,4.220719897679517,777.6233091628649,12.132285766490044
566,Arizona,2020-04-23,5772,249,7278717.0,1,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-34.0,-13.0,-15.0,-39.0,-47.0,17.0,1282.0,5523.0,79.29968976675424,58697.0,699.0,4.3139293139293144,806.4195929035295,12.110187110187109
567,Arizona,2020-04-24,6045,266,7278717.0,1,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-36.0,-14.0,-19.0,-39.0,-46.0,18.0,1313.0,5779.0,83.05035076923583,60714.0,984.0,4.400330851943755,834.1305205299229,16.277915632754343
568,Arizona,2020-04-25,6286,273,7278717.0,1,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-40.0,-12.0,-28.0,-37.0,-32.0,12.0,1345.0,6013.0,86.36137385201265,62508.0,1022.0,4.342984409799555,858.7777214033737,16.258351893095767
569,Arizona,2020-04-26,6534,275,7278717.0,1,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-37.0,-14.0,-22.0,-41.0,-34.0,9.0,1383.0,6259.0,89.76856772972491,64811.0,1037.0,4.2087542087542085,890.4179129371289,15.870829507193143
570,Arizona,2020-04-27,6725,275,7278717.0,1,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-31.0,-13.0,-19.0,-38.0,-45.0,16.0,1418.0,6450.0,92.39265656296296,66543.0,1051.0,4.089219330855019,914.2133153411514,15.628252788104088
571,Arizona,2020-04-28,6955,275,7278717.0,1,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-32.0,-11.0,-20.0,-34.0,-46.0,9.0,1450.0,6680.0,95.55255411084124,67438.0,1095.0,3.9539899352983454,926.5094384078952,15.744069015097054
572,Arizona,2020-04-29,7209,308,7278717.0,1,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-31.0,-10.0,-23.0,-35.0,-46.0,16.0,1475.0,6901.0,99.04218009849812,68813.0,1131.0,4.2724372312387295,945.4001302702112,15.688722430295465
573,Arizona,2020-04-30,7655,320,7278717.0,1,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-30.0,-8.0,-19.0,-36.0,-46.0,16.0,1499.0,5836.0,105.16963360438385,71786.0,1169.0,4.18027433050294,986.2452407477856,15.27106466361855
574,Arizona,2020-05-01,7969,330,7278717.0,1,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-31.0,-7.0,-17.0,-35.0,-44.0,17.0,1528.0,6111.0,109.48358069148723,74879.0,1203.0,4.141046555402183,1028.7389934242533,15.095996988329778
575,Arizona,2020-05-02,8364,330,7278717.0,1,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-36.0,-8.0,-29.0,-35.0,-30.0,11.0,1565.0,6469.0,114.91036126284344,77997.0,1339.0,3.9454806312769013,1071.5762132254902,16.00908656145385
576,Arizona,2020-05-03,8640,362,7278717.0,1,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-34.0,-10.0,-18.0,-38.0,-30.0,8.0,1597.0,6681.0,118.70223832029737,81119.0,1348.0,4.189814814814815,1114.4683877666903,15.601851851851851
577,Arizona,2020-05-04,8924,362,7278717.0,1,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-28.0,-9.0,-15.0,-36.0,-43.0,14.0,1632.0,6930.0,122.60402485767752,85253.0,1357.0,4.056476916181085,1171.2641115185547,15.206185567010307
578,Arizona,2020-05-05,9305,395,7278717.0,1,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-27.0,-4.0,-18.0,-33.0,-44.0,15.0,1671.0,7239.0,127.83846383916288,88260.0,1397.0,4.2450295540032235,1212.5763372858155,15.013433637829126
579,Arizona,2020-05-06,9707,426,7278717.0,1,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-30.0,-6.0,-20.0,-34.0,-44.0,15.0,1693.0,7588.0,133.36141520545448,91737.0,1430.0,4.38858555681467,1260.3457449987407,14.731636963016381
580,Arizona,2020-05-07,9945,450,7278717.0,1,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-29.0,-6.0,-15.0,-35.0,-44.0,16.0,1722.0,7773.0,136.63122223325897,111086.0,1449.0,4.524886877828054,1526.1755608852495,14.570135746606336
581,Arizona,2020-05-08,10526,517,7278717.0,1,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-30.0,-3.0,-13.0,-33.0,-42.0,16.0,1747.0,8262.0,144.61339821289934,119907.0,1482.0,4.911647349420481,1647.364501188877,14.07942238267148
582,Arizona,2020-05-09,10960,532,7278717.0,1,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-32.0,3.0,-25.0,-33.0,-26.0,9.0,2684.0,7744.0,150.57598749889573,128940.0,1514.0,4.854014598540147,1771.4660427105493,13.813868613138686
583,Arizona,2020-05-10,11119,536,7278717.0,1,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-29.0,3.0,-21.0,-33.0,-25.0,6.0,2775.0,7808.0,152.760438412429,137739.0,1528.0,4.820577390053061,1892.35273194438,13.7422430074647
584,Arizona,2020-05-11,11383,542,7278717.0,1,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-25.0,-11.0,-16.0,-34.0,-41.0,13.0,2852.0,7989.0,156.38745124999366,150241.0,1537.0,4.761486427128173,2064.1137716990506,13.502591583940964
585,Arizona,2020-05-12,11736,562,7278717.0,1,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-24.0,-7.0,-14.0,-31.0,-41.0,14.0,2909.0,8265.0,161.2372070517373,122842.0,1564.0,4.788684389911384,1687.6875416368023,13.326516700749831
586,Arizona,2020-05-13,12216,595,7278717.0,1,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-24.0,-7.0,-10.0,-30.0,-41.0,14.0,2979.0,8642.0,167.8317758473094,127750.0,1590.0,4.870661427635888,1755.1170075715268,13.015717092337914
587,Arizona,2020-05-14,12674,624,7278717.0,1,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-24.0,-7.0,-6.0,-32.0,-42.0,14.0,3074.0,8976.0,174.12409357308437,134338.0,1636.0,4.92346536215875,1845.6274642907536,12.90831623796749
588,Arizona,2020-05-15,13169,651,7278717.0,1,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-26.0,-7.0,-7.0,-32.0,-40.0,14.0,3145.0,9373.0,180.9247426435181,142001.0,1629.0,4.943427746981548,1950.907007375064,12.36995975396765
589,Arizona,2020-05-16,13666,679,7278717.0,1,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-29.0,-7.0,-16.0,-31.0,-23.0,8.0,3357.0,9630.0,187.7528690839333,146788.0,1683.0,4.968535050490268,2016.6740924259045,12.315234889506804
590,Arizona,2020-05-17,13945,680,7278717.0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-25.0,-9.0,-8.0,-34.0,-21.0,6.0,3450.0,9815.0,191.5859621963596,151761.0,1699.0,4.876299749013984,2084.996572885029,12.183578343492293
591,Arizona,2020-05-18,14208,687,7278717.0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-19.0,-8.0,-8.0,-31.0,-38.0,12.0,3570.0,9951.0,195.19923634893348,156473.0,1717.0,4.8353040540540535,2149.7332565615616,12.084740990990989
592,Arizona,2020-05-19,14576,705,7278717.0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-18.0,-4.0,-7.0,-30.0,-39.0,13.0,3693.0,10178.0,200.25507242553874,161571.0,1746.0,4.836717892425906,2219.7730726445334,11.978594950603734
593,Arizona,2020-05-20,14906,747,7278717.0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-16.0,-4.0,2.0,-26.0,-39.0,12.0,3773.0,10386.0,204.78883847249455,165435.0,1792.0,5.011404803434858,2272.8593514488884,12.022004561921374
594,Arizona,2020-05-21,15348,764,7278717.0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-15.0,-2.0,3.0,-27.0,-40.0,13.0,3872.0,10712.0,210.86133723841718,171627.0,1830.0,4.977847276518113,2357.9292889117687,11.923377638780297
595,Arizona,2020-05-22,15624,775,7278717.0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-20.0,-1.0,2.0,-26.0,-39.0,13.0,3949.0,10900.0,214.6532142958711,176003.0,1879.0,4.9603174603174605,2418.049774431401,12.02636968766001
596,Arizona,2020-05-23,16053,801,7278717.0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-25.0,-3.0,-4.0,-27.0,-19.0,7.0,4033.0,11219.0,220.54711015691365,180439.0,1930.0,4.989721547374322,2478.994581050479,12.022674889428767
597,Arizona,2020-05-24,16377,801,7278717.0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-20.0,-4.0,21.0,-29.0,-19.0,4.0,4132.0,11444.0,224.99844409392483,183641.0,1945.0,4.891005678695731,2522.985850390941,11.876412041277401
598,Arizona,2020-05-25,16575,807,7278717.0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-20.0,-7.0,25.0,-35.0,-69.0,18.0,4204.0,11564.0,227.71870372209827,187782.0,1961.0,4.868778280542986,2579.877744937741,11.831070889894422
599,Arizona,2020-05-26,16864,810,7278717.0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-19.0,-5.0,-8.0,-29.0,-38.0,12.0,4297.0,11757.0,231.6891836844323,190731.0,1988.0,4.803130929791272,2620.393126975537,11.78842504743833
600,Arizona,2020-05-27,17318,834,7278717.0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-19.0,-6.0,-9.0,-28.0,-38.0,12.0,4361.0,12123.0,237.92654667024425,196266.0,2031.0,4.815798591061324,2696.436748399477,11.727682180390346
601,Arizona,2020-05-28,17877,860,7278717.0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-18.0,-5.0,-8.0,-29.0,-38.0,13.0,4452.0,12565.0,245.60647158008754,202914.0,2848.0,4.8106505565810815,2787.7715262181514,15.931084633887114
602,Arizona,2020-05-29,18472,886,7278717.0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-22.0,-7.0,-13.0,-30.0,-36.0,13.0,4551.0,13035.0,253.78098914959872,209813.0,2911.0,4.796448679081854,2882.554713969509,15.758986574274578
603,Arizona,2020-05-30,19258,904,7278717.0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-26.0,-7.0,-23.0,-29.0,-12.0,7.0,4657.0,13697.0,264.579595552348,217047.0,2980.0,4.694153079239796,2981.940361192776,15.474088690414375
604,Arizona,2020-05-31,19936,907,7278717.0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-23.0,-7.0,-20.0,-31.0,-14.0,6.0,4761.0,14268.0,273.8944239760936,225206.0,2998.0,4.549558587479937,3094.03429203251,15.038121990369179
605,Arizona,2020-06-01,20129,918,7278717.0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-17.0,-6.0,-18.0,-30.0,-36.0,11.0,4869.0,14342.0,276.5459901793132,228070.0,3018.0,4.5605842317055,3133.381885846091,14.993293258482788
606,Arizona,2020-06-02,21264,943,7278717.0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-18.0,-4.0,-18.0,-28.0,-37.0,12.0,4967.0,15354.0,292.139397643843,237833.0,3057.0,4.434725357411588,3267.5126674110293,14.376410835214449
607,Arizona,2020-06-03,22356,983,7278717.0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-18.0,-2.0,-20.0,-28.0,-37.0,12.0,5076.0,16297.0,307.14204165376947,244525.0,3129.0,4.397029880121668,3359.4519473692962,13.996242619431026
608,Arizona,2020-06-04,22886,999,7278717.0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-18.0,-5.0,-16.0,-30.0,-37.0,12.0,5172.0,16715.0,314.4235446988804,249755.0,3195.0,4.365114043520056,3431.30526987105,13.960499868915493
609,Arizona,2020-06-05,24439,1015,7278717.0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-21.0,-6.0,-14.0,-30.0,-36.0,13.0,5298.0,18126.0,335.7597224895541,263865.0,3265.0,4.153197757682393,3625.1581150908883,13.359793772249274
610,Arizona,2020-06-06,25451,1043,7278717.0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-23.0,-5.0,-15.0,-28.0,-13.0,6.0,5399.0,19009.0,349.6632717002187,271646.0,3320.0,4.09807080271895,3732.058823004109,13.044674079603947
