,state,date,cases,deaths,population,emergdec,schoolclose,barrestrict,gathrestrict25,gathrestrictany,otherbusinessclose,restaurantrestrict,gathrestrict10,caseisolation,stayathome,publicmask,quarantine,nebusinessclose,travelrestrictintra,gathrestrict50,gathrecomany,gathrestrict250,gathrestrict5,gathrestrict100,gathrestrict1000,gathrestrict3,travelrestrictexit,travelrestrictentry,gathrestrict500,retail_and_recreation,grocery_and_pharmacy,parks,transit_stations,workplaces,residential,recovered,active,incident_rate,people_tested,people_hospitalized,mortality_rate,testing_rate,hospitalization_rate
1936,Florida,2020-04-30,33690,1268,21477737.0,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-40.0,-19.0,-47.0,-53.0,-46.0,19.0,0.0,32422.0,158.6710552628349,382405.0,5795.0,3.763728109231226,1801.0271560636504,17.20094983674681
1937,Florida,2020-05-01,34728,1314,21477737.0,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-36.0,-13.0,-27.0,-51.0,-43.0,18.0,0.0,33414.0,163.55976275356872,402699.0,5795.0,3.7836903939184516,1896.6065682187107,16.686823312600783
1938,Florida,2020-05-02,35463,1364,21477737.0,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-40.0,-14.0,-31.0,-53.0,-32.0,11.0,0.0,34099.0,167.0214197918051,416012.0,5945.0,3.846262301553732,1959.307303116725,16.763951160364325
1939,Florida,2020-05-03,36078,1379,21477737.0,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-40.0,-14.0,-30.0,-58.0,-35.0,10.0,0.0,34699.0,169.9179083340029,428189.0,6244.0,3.822273961971285,2016.6577762522413,17.306946061311606
1940,Florida,2020-05-04,36897,1399,21477737.0,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-32.0,-15.0,-30.0,-50.0,-41.0,15.0,0.0,35498.0,173.77518331946632,444270.0,6329.0,3.791636176382904,2092.39506445888,17.153156083150392
1941,Florida,2020-05-05,37439,1471,21477737.0,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-31.0,-10.0,-29.0,-48.0,-41.0,16.0,,35968.0,176.32786102657394,465691.0,6546.0,3.929057934239697,2193.2823507392363,17.484441357942252
1942,Florida,2020-05-06,38002,1539,21477737.0,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-33.0,-14.0,-26.0,-49.0,-41.0,16.0,,36463.0,178.97944322048835,480051.0,6776.0,4.049786853323509,2260.914180765187,17.830640492605653
1943,Florida,2020-05-07,38828,1600,21477737.0,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-33.0,-12.0,-23.0,-48.0,-41.0,16.0,,37228.0,182.86968636822064,492950.0,6990.0,4.120737612032554,2321.6650843518687,18.00247244256722
1944,Florida,2020-05-08,39199,1669,21477737.0,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-33.0,-9.0,-20.0,-48.0,-40.0,17.0,,37530.0,184.61699896847333,513341.0,7157.0,4.257761677593817,2417.701341041227,18.25811882956198
1945,Florida,2020-05-09,40001,1715,21477737.0,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-33.0,-3.0,-26.0,-49.0,-28.0,9.0,,38286.0,188.39420841699788,527731.0,7325.0,4.28739281517962,2485.474463191188,18.312042198945026
1946,Florida,2020-05-10,40596,1721,21477737.0,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-35.0,-10.0,-51.0,-56.0,-31.0,9.0,,38875.0,191.1965022098559,538948.0,7404.0,4.239333924524583,2538.303588358396,18.238250073898907
1947,Florida,2020-05-11,40982,1735,21477737.0,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-31.0,-16.0,-28.0,-48.0,-39.0,14.0,,39247.0,193.01446087211343,561057.0,7458.0,4.233565955785466,2642.431174016039,18.198233370748135
1948,Florida,2020-05-12,41923,1779,21477737.0,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-30.0,-12.0,-24.0,-45.0,-39.0,15.0,,40144.0,197.4463238285494,579604.0,7654.0,4.243494024759679,2729.7826748162706,18.257281206020558
1949,Florida,2020-05-13,42402,1827,21477737.0,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-29.0,-13.0,-21.0,-47.0,-39.0,15.0,,40575.0,199.70228807523674,594763.0,7835.0,4.308759020800904,2801.177585078346,18.477901985755388
1950,Florida,2020-05-14,43210,1875,21477737.0,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-31.0,-13.0,-29.0,-48.0,-39.0,13.0,,41335.0,201.18506898561986,608837.0,7993.0,4.339273316361953,2834.7353354778484,18.49803286276325
1951,Florida,2020-05-15,44138,1917,21477737.0,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-33.0,-14.0,-34.0,-50.0,-39.0,17.0,,42221.0,205.50582214504257,608837.0,7993.0,4.343196338755721,2834.7353354778484,18.109112329511984
1952,Florida,2020-05-16,44811,1964,21477737.0,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-32.0,-12.0,-28.0,-50.0,-26.0,9.0,,42847.0,208.6392993824256,630047.0,8393.0,4.382852424627882,2933.4887562874987,18.729776171029435
1953,Florida,2020-05-17,45588,1973,21477737.0,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-33.0,-15.0,-20.0,-53.0,-28.0,9.0,,43615.0,212.25699895664056,651792.0,8478.0,4.327893305255769,3034.733128541429,18.596999210318504
1954,Florida,2020-05-18,46442,1997,21477737.0,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-31.0,-18.0,-42.0,-50.0,-37.0,14.0,,44445.0,216.23320929947133,676412.0,8553.0,4.299987080659748,3149.3634548183545,18.41651952973601
1955,Florida,2020-05-19,46944,2052,21477737.0,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-26.0,-10.0,-27.0,-46.0,-37.0,14.0,,44892.0,218.57051327148662,715855.0,8744.0,4.3711656441717786,3333.0094320458434,18.626448534423997
1956,Florida,2020-05-20,47471,2096,21477737.0,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-25.0,-12.0,-20.0,-45.0,-37.0,14.0,,45375.0,221.02421684370196,771348.0,8934.0,4.415327252427798,3591.38395260171,18.819911103621163
1957,Florida,2020-05-21,48675,2144,21477737.0,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-26.0,-11.0,-22.0,-44.0,-37.0,14.0,,46531.0,226.63002158933224,813929.0,9200.0,4.404725218284541,3789.6404076462986,18.900873138161273
1958,Florida,2020-05-22,49451,2190,21477737.0,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-26.0,-8.0,-16.0,-43.0,-36.0,14.0,,47261.0,230.24306517953917,835496.0,9372.0,4.428626316960223,3890.056014746805,18.95209399203252
1959,Florida,2020-05-23,50127,2233,21477737.0,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-28.0,-9.0,-17.0,-46.0,-22.0,7.0,,47894.0,233.39051036894625,856437.0,9567.0,4.45468509984639,3987.5569758583038,19.08552277215872
1960,Florida,2020-05-24,50867,2237,21477737.0,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-30.0,-14.0,-26.0,-53.0,-27.0,8.0,,48630.0,236.8359385348652,871235.0,9638.0,4.397743134055478,4056.456227208667,18.947451196256907
1961,Florida,2020-05-25,51746,2252,21477737.0,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-34.0,-23.0,-40.0,-58.0,-68.0,22.0,,49494.0,240.92854847789602,908235.0,9681.0,4.352027209832643,4228.727635504616,18.708692459320527
1962,Florida,2020-05-26,52255,2259,21477737.0,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-27.0,-12.0,-34.0,-44.0,-35.0,14.0,,49996.0,243.29844433796725,923224.0,9740.0,4.323031288871879,4298.5161798005065,18.63936465410009
1963,Florida,2020-05-27,52634,2319,21477737.0,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-24.0,-11.0,-20.0,-43.0,-35.0,13.0,,50315.0,245.06306227699875,933571.0,9899.0,4.405897328722879,4346.691646331267,18.807234867196108
1964,Florida,2020-05-28,53285,2364,21477737.0,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-24.0,-11.0,-25.0,-43.0,-34.0,13.0,,50921.0,248.09410786620583,951616.0,10056.0,4.4365205967908405,4430.708877755605,18.87210284320165
1965,Florida,2020-05-29,54497,2413,21477737.0,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-24.0,-9.0,-20.0,-43.0,-33.0,14.0,,52084.0,253.7371604839001,983239.0,10243.0,4.427766666055012,4577.9450600405435,18.79553002917592
1966,Florida,2020-05-30,55424,2447,21477737.0,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-26.0,-10.0,-16.0,-43.0,-15.0,7.0,,52977.0,258.05325765931485,994968.0,10375.0,4.415054849884528,4632.555096470359,18.719327367205548
1967,Florida,2020-05-31,56163,2451,21477737.0,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-26.0,-12.0,-13.0,-47.0,-19.0,7.0,,53712.0,261.4940298412258,1021349.0,10453.0,4.364083115218204,4755.384610585371,18.611897512597267
1968,Florida,2020-06-01,56830,2460,21477737.0,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-21.0,-9.0,-24.0,-42.0,-33.0,11.0,,54370.0,264.5995711745609,1040400.0,10494.0,4.328699630476861,4844.085761921751,18.465599155375678
1969,Florida,2020-06-02,57447,2530,21477737.0,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-22.0,-8.0,-25.0,-41.0,-33.0,12.0,,54917.0,267.47231330749605,1049752.0,10678.0,4.404059393876095,4887.628524364555,18.587567671070726
1970,Florida,2020-06-03,58764,2566,21477737.0,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-22.0,-11.0,-30.0,-43.0,-34.0,13.0,,56198.0,273.6042442460302,1080913.0,10796.0,4.366619018446668,5032.713642037799,18.371792253760805
1971,Florida,2020-06-04,60183,2607,21477737.0,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-24.0,-12.0,-38.0,-43.0,-34.0,14.0,,57576.0,280.2110855533802,1107043.0,10923.0,4.331788046458303,5154.374504166804,18.14964358705947
1972,Florida,2020-06-05,61488,2660,21477737.0,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,-23.0,-10.0,-27.0,-43.0,-33.0,13.0,,58828.0,286.28714468381844,1134940.0,11066.0,4.326047358834243,5284.2624900379415,17.997007546187874
1973,Florida,2020-06-06,62758,2688,21477737.0,1,1,1,0,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,-28.0,-14.0,-48.0,-48.0,-18.0,8.0,,60070.0,292.20024437397666,1174185.0,11163.0,4.28311928359731,5466.986582431846,17.787373721278566
1974,Florida,2020-06-07,63938,2700,21477737.0,1,1,1,0,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,-27.0,-14.0,-40.0,-49.0,-21.0,8.0,,61238.0,297.69430550341497,1216158.0,11215.0,4.2228408770996895,5662.412199199572,17.54042979136038
1975,Florida,2020-06-08,64904,2712,21477737.0,1,1,1,0,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,-22.0,-12.0,-25.0,-42.0,-32.0,11.0,,62192.0,302.1919860551417,1234550.0,11282.0,4.178478984346111,5748.045057074682,17.382595833846914
1976,Florida,2020-06-09,66000,2765,21477737.0,1,1,1,0,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,-20.0,-10.0,-20.0,-41.0,-32.0,12.0,,63235.0,307.2949445279081,1258305.0,11460.0,4.1893939393939394,5858.6479571846885,17.363636363636363
1977,Florida,2020-06-10,67371,2801,21477737.0,1,1,1,0,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,-20.0,-11.0,-15.0,-41.0,-33.0,11.0,,64570.0,313.67829860287424,1279023.0,11621.0,4.157575217823693,5955.110633862403,17.249261551706223
1978,Florida,2020-06-11,69069,2848,21477737.0,1,1,1,0,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,-20.0,-10.0,-14.0,-39.0,-33.0,11.0,,66221.0,321.5841594484558,1306748.0,11850.0,4.123412819064994,6084.197790484165,17.15675628719107
1979,Florida,2020-06-12,70971,2877,21477737.0,1,1,1,0,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,-20.0,-8.0,-3.0,-39.0,-32.0,11.0,,68094.0,330.43984103166923,1335899.0,11986.0,4.05376844063068,6219.924380301331,16.8885882966282
1980,Florida,2020-06-13,73552,2925,21477737.0,1,1,1,0,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,-23.0,-9.0,-9.0,-40.0,-14.0,5.0,,70627.0,342.4569357563136,1370413.0,12155.0,3.9767783336958886,6380.621012353397,16.525723297802912
1981,Florida,2020-06-14,75568,2931,21477737.0,1,1,1,0,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,-22.0,-11.0,-10.0,-42.0,-17.0,5.0,,72637.0,351.8433995164388,1409015.0,12224.0,3.87862587338556,6560.351307030159,16.176159220834215
1982,Florida,2020-06-15,77326,2938,21477737.0,1,1,1,0,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,-19.0,-10.0,-13.0,-39.0,-32.0,10.0,,74388.0,360.0286194025004,1430184.0,12298.0,3.7994982282802683,6658.913832495481,15.904094353774926
1983,Florida,2020-06-16,80109,2993,21477737.0,1,1,1,0,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,-18.0,-7.0,-4.0,-38.0,-32.0,11.0,,77116.0,372.98622289676047,1460309.0,12489.0,3.736159482704815,6799.175350736439,15.590008613264427
1984,Florida,2020-06-17,82719,3018,21477737.0,1,1,1,0,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,-19.0,-9.0,-5.0,-39.0,-33.0,11.0,,79701.0,385.1383411576369,1485759.0,12673.0,3.6484967178036487,6917.670143740003,15.32054304331532
1985,Florida,2020-06-18,85926,3061,21477737.0,1,1,1,0,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,-20.0,-10.0,-15.0,-38.0,-33.0,11.0,,82865.0,400.0700818712884,1511312.0,12862.0,3.5623676186486044,7036.644503096391,14.96869399250518
1986,Florida,2020-06-19,89748,3104,21477737.0,1,1,1,0,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,-21.0,-7.0,-13.0,-39.0,-34.0,10.0,,86644.0,417.86525274985917,1532871.0,13062.0,3.4585728929892587,7137.022862324834,14.554084770691269
1987,Florida,2020-06-20,93797,3144,21477737.0,1,1,1,0,1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,-21.0,-3.0,-6.0,-39.0,-15.0,5.0,,90653.0,436.7173319982454,1561272.0,13227.0,3.3519195709884118,7269.257464136002,14.101730332526627
1988,Florida,2020-06-21,97291,3161,21477737.0,1,1,1,0,1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,-21.0,-7.0,-8.0,-41.0,-17.0,4.0,,94130.0,452.98534012219255,1599296.0,13325.0,3.249015839080696,7446.296600056143,13.696025326083605
1989,Florida,2020-06-22,100217,3173,21477737.0,1,1,1,0,1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,-21.0,-12.0,-13.0,-38.0,-35.0,10.0,,97044.0,466.6087493295965,1617487.0,13407.0,3.1661294989871984,7530.993605145644,13.377969805522016
1990,Florida,2020-06-23,103503,3238,21477737.0,1,1,1,0,1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,-20.0,-9.0,-11.0,-38.0,-35.0,11.0,,100265.0,481.90831277987985,1640752.0,13614.0,3.1284117368578688,7639.315073091732,13.153241935016375
1991,Florida,2020-06-24,109014,3281,21477737.0,1,1,1,0,1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,-20.0,-10.0,-8.0,-38.0,-34.0,11.0,,105733.0,507.56744064796027,1668342.0,13865.0,3.0097051754820483,7767.7736718724145,12.7185499110206
1992,Florida,2020-06-25,114018,3327,21477737.0,1,1,1,0,1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,-21.0,-9.0,-10.0,-37.0,-34.0,11.0,,110691.0,530.8659846239852,1720644.0,14068.0,2.9179603220544124,8011.290947458758,12.338402708344296
1993,Florida,2020-06-26,122960,3366,21477737.0,1,1,1,0,1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,-24.0,-9.0,-10.0,-39.0,-34.0,12.0,,119594.0,572.4997936235087,1768885.0,14281.0,2.7374756018217306,8235.900271988618,11.614346128822381
1994,Florida,2020-06-27,132545,3390,21477737.0,1,1,1,0,1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,-26.0,-10.0,-13.0,-40.0,-17.0,6.0,,129155.0,617.1274003401754,1829525.0,14432.0,2.5576219397185858,8518.239142233653,10.88837753215889
1995,Florida,2020-06-28,141075,3419,21477737.0,1,1,1,0,1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,-26.0,-12.0,-15.0,-42.0,-17.0,6.0,,137656.0,656.8429439284038,1881897.0,14540.0,2.4235335814283183,8762.082336700556,10.306574517100833
1996,Florida,2020-06-29,146341,3447,21477737.0,1,1,1,0,1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,-21.0,-11.0,-17.0,-39.0,-35.0,11.0,,142894.0,681.3613557145243,1912743.0,14651.0,2.3554574589486204,8905.700819411282,10.01154836990317
1997,Florida,2020-06-30,152434,3505,21477737.0,1,1,1,0,1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,-20.0,-9.0,-16.0,-39.0,-35.0,11.0,,148929.0,709.7302662752599,1944995.0,14879.0,2.299355786766732,9055.865615637253,9.760945720770957
1998,Florida,2020-07-01,158997,3550,21477737.0,1,1,1,0,1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,-19.0,-9.0,-16.0,-37.0,-35.0,11.0,,155447.0,740.2874893197546,1980354.0,15125.0,2.2327465298087383,9220.496554176076,9.512758102354134
1999,Florida,2020-07-02,169106,3617,21477737.0,1,1,1,0,1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,-16.0,-4.0,-10.0,-34.0,-37.0,11.0,,165489.0,787.3548316566125,2032183.0,15454.0,2.1388951308646647,9461.811549326636,9.138646765933792
2000,Florida,2020-07-03,178594,3684,21477737.0,1,1,1,0,1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,-19.0,0.0,-6.0,-42.0,-53.0,16.0,,174910.0,831.5308079245033,2081360.0,15795.0,2.062779264700942,9690.778874887983,8.844082108021547
2001,Florida,2020-07-04,190052,3702,21477737.0,1,1,1,0,1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,186350.0,884.8790726881515,2146497.0,16040.0,1.9478879464567591,9994.055705216988,8.439795424410162
2002,Florida,2020-07-05,200111,3731,21477737.0,1,1,1,0,1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,196380.0,931.7136158246094,2200199.0,16201.0,1.8644652218019,10244.09135841453,8.096006716272468
2003,Florida,2020-07-06,206447,3778,21477737.0,1,1,1,0,1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
2004,Georgia,2020-01-22,0,0,10617423.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
2005,Georgia,2020-01-23,0,0,10617423.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
2006,Georgia,2020-01-24,0,0,10617423.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
2007,Georgia,2020-01-25,0,0,10617423.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
2008,Georgia,2020-01-26,0,0,10617423.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
2009,Georgia,2020-01-27,0,0,10617423.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
2010,Georgia,2020-01-28,0,0,10617423.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
2011,Georgia,2020-01-29,0,0,10617423.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
2012,Georgia,2020-01-30,0,0,10617423.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
2013,Georgia,2020-01-31,0,0,10617423.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
2014,Georgia,2020-02-01,0,0,10617423.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
2015,Georgia,2020-02-02,0,0,10617423.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
2016,Georgia,2020-02-03,0,0,10617423.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
2017,Georgia,2020-02-04,0,0,10617423.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
2018,Georgia,2020-02-05,0,0,10617423.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
2019,Georgia,2020-02-06,0,0,10617423.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
2020,Georgia,2020-02-07,0,0,10617423.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
2021,Georgia,2020-02-08,0,0,10617423.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
2022,Georgia,2020-02-09,0,0,10617423.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
2023,Georgia,2020-02-10,0,0,10617423.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
2024,Georgia,2020-02-11,0,0,10617423.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
2025,Georgia,2020-02-12,0,0,10617423.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
2026,Georgia,2020-02-13,0,0,10617423.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
2027,Georgia,2020-02-14,0,0,10617423.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
2028,Georgia,2020-02-15,0,0,10617423.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,1.0,42.0,4.0,1.0,-1.0,,,,,,,,
2029,Georgia,2020-02-16,0,0,10617423.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.0,-5.0,-19.0,-5.0,-3.0,1.0,,,,,,,,
2030,Georgia,2020-02-17,0,0,10617423.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,1.0,24.0,0.0,-19.0,4.0,,,,,,,,
2031,Georgia,2020-02-18,0,0,10617423.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.0,-5.0,-23.0,1.0,-5.0,3.0,,,,,,,,
2032,Georgia,2020-02-19,0,0,10617423.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,2.0,3.0,-2.0,1.0,,,,,,,,
2033,Georgia,2020-02-20,0,0,10617423.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.0,-7.0,-36.0,-1.0,-4.0,4.0,,,,,,,,
2034,Georgia,2020-02-21,0,0,10617423.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,-1.0,23.0,4.0,-3.0,0.0,,,,,,,,
2035,Georgia,2020-02-22,0,0,10617423.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0.0,48.0,4.0,4.0,-1.0,,,,,,,,
2036,Georgia,2020-02-23,0,0,10617423.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1.0,20.0,3.0,1.0,-1.0,,,,,,,,
2037,Georgia,2020-02-24,0,0,10617423.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.0,-4.0,-21.0,-2.0,1.0,1.0,,,,,,,,
2038,Georgia,2020-02-25,0,0,10617423.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,2.0,9.0,1.0,2.0,0.0,,,,,,,,
2039,Georgia,2020-02-26,0,0,10617423.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,3.0,5.0,4.0,1.0,-1.0,,,,,,,,
