,state,date,cases,deaths,population,emergdec,schoolclose,gathrestrict,barrestrict,otherbusinessclose,restaurantrestrict,caseisolation,stayathome,publicmask,quarantine,nebusinessclose,travelrestrictintra,gathrecom,travelrestrictexit,travelrestrictentry,metro_area,retail_and_recreation,grocery_and_pharmacy,parks,transit_stations,workplaces,residential,recovered,active,incident_rate,people_tested,people_hospitalized,mortality_rate,testing_rate,hospitalization_rate
2695,Grand Princess,2020-02-21,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
2696,Grand Princess,2020-02-22,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
2697,Grand Princess,2020-02-23,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
2698,Grand Princess,2020-02-24,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
2699,Grand Princess,2020-02-25,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
2700,Grand Princess,2020-02-26,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
2701,Grand Princess,2020-02-27,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
2702,Grand Princess,2020-02-28,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
2703,Grand Princess,2020-02-29,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
2704,Grand Princess,2020-03-01,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
2705,Grand Princess,2020-03-02,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
2706,Grand Princess,2020-03-03,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
2707,Grand Princess,2020-03-04,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
2708,Grand Princess,2020-03-05,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
2709,Grand Princess,2020-03-06,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
2710,Grand Princess,2020-03-07,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
2711,Grand Princess,2020-03-08,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
2712,Grand Princess,2020-03-09,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
2713,Grand Princess,2020-03-10,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
2714,Grand Princess,2020-03-11,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
2715,Grand Princess,2020-03-12,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
2716,Grand Princess,2020-03-13,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
2717,Grand Princess,2020-03-14,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
2718,Grand Princess,2020-03-15,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
2719,Grand Princess,2020-03-16,20,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
2720,Grand Princess,2020-03-17,21,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
2721,Grand Princess,2020-03-18,21,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
2722,Grand Princess,2020-03-19,22,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
2723,Grand Princess,2020-03-20,23,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
2724,Grand Princess,2020-03-21,23,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
2725,Grand Princess,2020-03-22,30,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
2726,Grand Princess,2020-03-23,28,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
2727,Grand Princess,2020-03-24,28,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
2728,Grand Princess,2020-03-25,28,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
2729,Grand Princess,2020-03-26,28,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
2730,Grand Princess,2020-03-27,28,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
2731,Grand Princess,2020-03-28,103,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
2732,Grand Princess,2020-03-29,103,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
2733,Grand Princess,2020-03-30,103,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
2734,Grand Princess,2020-03-31,103,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
2735,Grand Princess,2020-04-01,103,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
2736,Grand Princess,2020-04-02,103,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
2737,Grand Princess,2020-04-03,103,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
2738,Grand Princess,2020-04-04,103,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
2739,Grand Princess,2020-04-05,103,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
2740,Grand Princess,2020-04-06,103,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
2741,Grand Princess,2020-04-07,103,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
2742,Grand Princess,2020-04-08,103,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
2743,Grand Princess,2020-04-09,103,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
2744,Grand Princess,2020-04-10,103,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
2745,Grand Princess,2020-04-11,103,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
2746,Grand Princess,2020-04-12,103,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0.0,103.0,,,,0.0,,
2747,Grand Princess,2020-04-13,103,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0.0,103.0,,,,0.0,,
2748,Grand Princess,2020-04-14,103,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0.0,103.0,,,,0.0,,
2749,Grand Princess,2020-04-15,103,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0.0,103.0,,,,0.0,,
2750,Grand Princess,2020-04-16,103,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0.0,103.0,,,,0.0,,
2751,Grand Princess,2020-04-17,103,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0.0,103.0,,,,0.0,,
2752,Grand Princess,2020-04-18,103,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0.0,103.0,,,,0.0,,
2753,Grand Princess,2020-04-19,103,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0.0,103.0,,,,0.0,,
2754,Grand Princess,2020-04-20,103,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0.0,103.0,,,,0.0,,
2755,Grand Princess,2020-04-21,103,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0.0,103.0,,,,0.0,,
2756,Grand Princess,2020-04-22,103,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0.0,103.0,,,,0.0,,
2757,Grand Princess,2020-04-23,103,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0.0,100.0,,,,2.9126213592233015,,
2758,Grand Princess,2020-04-24,103,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0.0,100.0,,,,2.9126213592233015,,
2759,Grand Princess,2020-04-25,103,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0.0,100.0,,,,2.9126213592233015,,
2760,Grand Princess,2020-04-26,103,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0.0,100.0,,,,2.9126213592233015,,
2761,Grand Princess,2020-04-27,103,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0.0,100.0,,,,2.9126213592233015,,
2762,Grand Princess,2020-04-28,103,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0.0,100.0,,,,2.9126213592233015,,
2763,Grand Princess,2020-04-29,103,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0.0,100.0,,,,2.9126213592233015,,
2764,Grand Princess,2020-04-30,103,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0.0,100.0,,,,2.9126213592233015,,
2765,Grand Princess,2020-05-01,103,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0.0,100.0,,,,2.9126213592233015,,
2766,Grand Princess,2020-05-02,103,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0.0,100.0,,,,2.9126213592233015,,
2767,Grand Princess,2020-05-03,103,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0.0,100.0,,,,2.9126213592233015,,
2768,Grand Princess,2020-05-04,103,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0.0,100.0,,,,2.9126213592233015,,
2769,Grand Princess,2020-05-05,103,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,100.0,,,,2.9126213592233015,,
2770,Grand Princess,2020-05-06,103,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,100.0,,,,2.9126213592233015,,
2771,Grand Princess,2020-05-07,103,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,100.0,,,,2.9126213592233015,,
2772,Grand Princess,2020-05-08,103,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,100.0,,,,2.9126213592233015,,
2773,Grand Princess,2020-05-09,103,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,100.0,,,,2.9126213592233015,,
2774,Grand Princess,2020-05-10,103,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,100.0,,,,2.9126213592233015,,
2775,Grand Princess,2020-05-11,103,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,100.0,,,,2.9126213592233015,,
2776,Grand Princess,2020-05-12,103,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,100.0,,,,2.9126213592233015,,
2777,Grand Princess,2020-05-13,103,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,100.0,,,,2.9126213592233015,,
2778,Grand Princess,2020-05-14,103,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,100.0,,,,2.9126213592233015,,
2779,Grand Princess,2020-05-15,103,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,100.0,,,,2.9126213592233015,,
2780,Grand Princess,2020-05-16,103,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,100.0,,,,2.9126213592233015,,
2781,Grand Princess,2020-05-17,103,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,100.0,,,,2.9126213592233015,,
2782,Grand Princess,2020-05-18,103,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,100.0,,,,2.9126213592233015,,
2783,Grand Princess,2020-05-19,103,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,100.0,,,,2.9126213592233015,,
2784,Grand Princess,2020-05-20,103,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,100.0,,,,2.9126213592233015,,
2785,Grand Princess,2020-05-21,103,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,100.0,,,,2.9126213592233015,,
2786,Grand Princess,2020-05-22,103,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,100.0,,,,2.9126213592233015,,
2787,Grand Princess,2020-05-23,103,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,100.0,,,,2.9126213592233015,,
2788,Grand Princess,2020-05-24,103,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,100.0,,,,2.9126213592233015,,
2789,Grand Princess,2020-05-25,103,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,100.0,,,,2.9126213592233015,,
2790,Grand Princess,2020-05-26,103,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,100.0,,,,2.9126213592233015,,
2791,Grand Princess,2020-05-27,103,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,100.0,,,,2.9126213592233015,,
2792,Grand Princess,2020-05-28,103,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,100.0,,,,2.9126213592233015,,
2793,Grand Princess,2020-05-29,103,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,100.0,,,,2.9126213592233015,,
2794,Grand Princess,2020-05-30,103,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,100.0,,,,2.9126213592233015,,
2795,Grand Princess,2020-05-31,103,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,100.0,,,,2.9126213592233015,,
2796,Grand Princess,2020-06-01,103,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,100.0,,,,2.9126213592233015,,
2797,Grand Princess,2020-06-02,103,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,100.0,,,,2.9126213592233015,,
2798,Grand Princess,2020-06-03,103,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,100.0,,,,2.9126213592233015,,
2799,Grand Princess,2020-06-04,103,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,100.0,,,,2.9126213592233015,,
2800,Grand Princess,2020-06-05,103,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,100.0,,,,2.9126213592233015,,
2801,Grand Princess,2020-06-06,103,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,100.0,,,,2.9126213592233015,,
2802,Grand Princess,2020-06-07,103,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,100.0,,,,2.9126213592233015,,
2803,Grand Princess,2020-06-08,103,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,100.0,,,,2.9126213592233015,,
2804,Grand Princess,2020-06-09,103,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,100.0,,,,2.9126213592233015,,
2805,Grand Princess,2020-06-10,103,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,100.0,,,,2.9126213592233015,,
2806,Grand Princess,2020-06-11,103,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,100.0,,,,2.912621359223301,,
2807,Grand Princess,2020-06-12,103,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,100.0,,,,2.9126213592233015,,
2808,Grand Princess,2020-06-13,103,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,100.0,,,,2.9126213592233015,,
2809,Grand Princess,2020-06-14,103,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,100.0,,,,2.9126213592233015,,
2810,Grand Princess,2020-06-15,103,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,100.0,,,,2.9126213592233015,,
2811,Grand Princess,2020-06-16,103,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,100.0,,,,2.9126213592233015,,
2812,Grand Princess,2020-06-17,103,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,100.0,,,,2.9126213592233015,,
2813,Grand Princess,2020-06-18,103,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,100.0,,,,2.9126213592233015,,
2814,Grand Princess,2020-06-19,103,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,100.0,,,,2.9126213592233015,,
2815,Grand Princess,2020-06-20,103,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,100.0,,,,2.9126213592233015,,
2816,Grand Princess,2020-06-21,103,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,100.0,,,,2.9126213592233015,,
2817,Grand Princess,2020-06-22,103,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,100.0,,,,2.9126213592233015,,
2818,Grand Princess,2020-06-23,103,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,100.0,,,,2.9126213592233015,,
2819,Grand Princess,2020-06-24,103,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,100.0,,,,2.9126213592233015,,
2820,Grand Princess,2020-06-25,103,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,100.0,,,,2.9126213592233015,,
2821,Grand Princess,2020-06-26,103,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,100.0,,,,2.9126213592233015,,
2822,Grand Princess,2020-06-27,103,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,100.0,,,,2.9126213592233015,,
2823,Grand Princess,2020-06-28,103,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,100.0,,,,2.9126213592233015,,
2824,Grand Princess,2020-06-29,103,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,100.0,,,,2.912621359223301,,
2825,Grand Princess,2020-06-30,103,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,100.0,,,,2.9126213592233015,,
2826,Grand Princess,2020-07-01,103,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,100.0,,,,2.9126213592233015,,
2827,Grand Princess,2020-07-02,103,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,100.0,,,,2.9126213592233015,,
2828,Grand Princess,2020-07-03,103,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,100.0,,,,2.9126213592233015,,
2829,Grand Princess,2020-07-04,103,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,100.0,,,,2.9126213592233015,,
2830,Grand Princess,2020-07-05,103,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,100.0,,,,2.9126213592233015,,
2831,Grand Princess,2020-07-06,103,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,100.0,,,,2.9126213592233015,,
2832,Grand Princess,2020-07-07,103,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,100.0,,,,2.9126213592233015,,
2833,Grand Princess,2020-07-08,103,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,100.0,,,,2.9126213592233015,,
2834,Grand Princess,2020-07-09,103,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,100.0,,,,2.9126213592233015,,
2835,Grand Princess,2020-07-10,103,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,100.0,,,,2.9126213592233015,,
2836,Grand Princess,2020-07-11,103,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,100.0,,,,2.9126213592233015,,
2837,Grand Princess,2020-07-12,103,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,100.0,,,,2.9126213592233015,,
2838,Grand Princess,2020-07-13,103,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,100.0,,,,2.9126213592233015,,
2839,Grand Princess,2020-07-14,103,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,100.0,,,,2.9126213592233015,,
2840,Grand Princess,2020-07-15,103,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,100.0,,,,2.9126213592233015,,
2841,Grand Princess,2020-07-16,103,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,100.0,,,,2.9126213592233015,,
2842,Grand Princess,2020-07-17,103,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,100.0,,,,2.9126213592233015,,
2843,Grand Princess,2020-07-18,103,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,100.0,,,,2.9126213592233015,,
2844,Grand Princess,2020-07-19,103,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,100.0,,,,2.9126213592233015,,
2845,Grand Princess,2020-07-20,103,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,100.0,,,,2.9126213592233015,,
2846,Grand Princess,2020-07-21,103,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,100.0,,,,2.9126213592233015,,
2847,Grand Princess,2020-07-22,103,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,100.0,,,,2.9126213592233015,,
2848,Grand Princess,2020-07-23,103,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,100.0,,,,2.9126213592233015,,
2849,Grand Princess,2020-07-24,103,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,100.0,,,,2.9126213592233015,,
2850,Grand Princess,2020-07-25,103,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,100.0,,,,2.9126213592233015,,
2851,Grand Princess,2020-07-26,103,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,100.0,,,,2.9126213592233015,,
2852,Grand Princess,2020-07-27,103,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,100.0,,,,2.9126213592233015,,
2853,Grand Princess,2020-07-28,103,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,100.0,,,,2.9126213592233015,,
2854,Grand Princess,2020-07-29,103,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,100.0,,,,2.9126213592233015,,
2855,Grand Princess,2020-07-30,103,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,100.0,,,,2.9126213592233015,,
2856,Grand Princess,2020-07-31,103,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,100.0,,,,2.9126213592233015,,
2857,Grand Princess,2020-08-01,103,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,100.0,,,,2.9126213592233015,,
2858,Grand Princess,2020-08-02,103,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,100.0,,,,2.9126213592233015,,
2859,Grand Princess,2020-08-03,103,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,100.0,,,,2.9126213592233015,,
2860,Grand Princess,2020-08-04,103,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,100.0,,,,2.9126213592233015,,
2861,Grand Princess,2020-08-05,103,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,100.0,,,,2.9126213592233015,,
2862,Grand Princess,2020-08-06,103,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,100.0,,,,2.9126213592233015,,
2863,Grand Princess,2020-08-07,103,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,100.0,,,,2.9126213592233015,,
2864,Grand Princess,2020-08-08,103,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,100.0,,,,2.9126213592233015,,
2865,Grand Princess,2020-08-09,103,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,100.0,,,,2.9126213592233015,,
2866,Grand Princess,2020-08-10,103,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,100.0,,,,2.9126213592233015,,
2867,Grand Princess,2020-08-11,103,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,100.0,,,,2.912621359223301,,
2868,Grand Princess,2020-08-12,103,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
2869,Grand Princess,2020-08-13,103,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
2870,Guam,2020-01-22,0,0,164229.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
2871,Guam,2020-01-23,0,0,164229.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
2872,Guam,2020-01-24,0,0,164229.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
2873,Guam,2020-01-25,0,0,164229.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
2874,Guam,2020-01-26,0,0,164229.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
2875,Guam,2020-01-27,0,0,164229.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
2876,Guam,2020-01-28,0,0,164229.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
2877,Guam,2020-01-29,0,0,164229.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
2878,Guam,2020-01-30,0,0,164229.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
2879,Guam,2020-01-31,0,0,164229.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
