,state,date,cases,deaths,population,emergdec,schoolclose,barrestrict,gathrestrict25,gathrestrictany,otherbusinessclose,restaurantrestrict,gathrestrict10,caseisolation,stayathome,publicmask,quarantine,nebusinessclose,travelrestrictintra,gathrestrict50,gathrecomany,gathrestrict250,gathrestrict500,gathrestrict5,gathrestrict100,gathrestrict1000,gathrestrict3,travelrestrictexit,travelrestrictentry,retail_and_recreation,grocery_and_pharmacy,parks,transit_stations,workplaces,residential,recovered,active,incident_rate,people_tested,people_hospitalized,mortality_rate,testing_rate,hospitalization_rate
2563,Guam,2020-02-20,0,0,164229.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
2564,Guam,2020-02-21,0,0,164229.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
2565,Guam,2020-02-22,0,0,164229.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
2566,Guam,2020-02-23,0,0,164229.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
2567,Guam,2020-02-24,0,0,164229.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
2568,Guam,2020-02-25,0,0,164229.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
2569,Guam,2020-02-26,0,0,164229.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
2570,Guam,2020-02-27,0,0,164229.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
2571,Guam,2020-02-28,0,0,164229.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
2572,Guam,2020-02-29,0,0,164229.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
2573,Guam,2020-03-01,0,0,164229.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
2574,Guam,2020-03-02,0,0,164229.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
2575,Guam,2020-03-03,0,0,164229.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
2576,Guam,2020-03-04,0,0,164229.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
2577,Guam,2020-03-05,0,0,164229.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
2578,Guam,2020-03-06,0,0,164229.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
2579,Guam,2020-03-07,0,0,164229.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
2580,Guam,2020-03-08,0,0,164229.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
2581,Guam,2020-03-09,0,0,164229.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
2582,Guam,2020-03-10,0,0,164229.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
2583,Guam,2020-03-11,0,0,164229.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
2584,Guam,2020-03-12,0,0,164229.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
2585,Guam,2020-03-13,0,0,164229.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
2586,Guam,2020-03-14,0,0,164229.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
2587,Guam,2020-03-15,0,0,164229.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
2588,Guam,2020-03-16,3,0,164229.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
2589,Guam,2020-03-17,3,0,164229.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
2590,Guam,2020-03-18,5,0,164229.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
2591,Guam,2020-03-19,12,0,164229.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
2592,Guam,2020-03-20,14,0,164229.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
2593,Guam,2020-03-21,15,0,164229.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
2594,Guam,2020-03-22,27,1,164229.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
2595,Guam,2020-03-23,29,1,164229.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
2596,Guam,2020-03-24,32,1,164229.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
2597,Guam,2020-03-25,37,1,164229.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
2598,Guam,2020-03-26,45,1,164229.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
2599,Guam,2020-03-27,51,1,164229.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
2600,Guam,2020-03-28,55,1,164229.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
2601,Guam,2020-03-29,56,1,164229.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
2602,Guam,2020-03-30,58,1,164229.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
2603,Guam,2020-03-31,69,2,164229.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
2604,Guam,2020-04-01,77,3,164229.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
2605,Guam,2020-04-02,82,3,164229.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
2606,Guam,2020-04-03,84,4,164229.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
2607,Guam,2020-04-04,93,4,164229.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
2608,Guam,2020-04-05,112,4,164229.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
2609,Guam,2020-04-06,113,4,164229.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
2610,Guam,2020-04-07,121,4,164229.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
2611,Guam,2020-04-08,121,4,164229.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
2612,Guam,2020-04-09,128,4,164229.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
2613,Guam,2020-04-10,130,4,164229.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
2614,Guam,2020-04-11,133,5,164229.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
2615,Guam,2020-04-12,133,5,164229.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,58.0,128.0,80.98447899,826.0,13.0,3.759398496,502.95623789999996,9.77443609
2616,Guam,2020-04-13,133,5,164229.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,58.0,128.0,80.9844789897034,905.0,12.0,3.7593984962406015,551.0598006442224,9.022556390977444
2617,Guam,2020-04-14,133,5,164229.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,66.0,128.0,80.98447899,946.0,13.0,3.759398496,576.0249408,9.77443609
2618,Guam,2020-04-15,135,5,164229.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,73.0,130.0,82.20229070383428,978.0,9.0,3.703703703703704,595.5099282099994,6.666666666666668
2619,Guam,2020-04-16,135,5,164229.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,86.0,130.0,82.20229070383428,1005.0,9.0,3.703703703703704,611.9503863507662,6.666666666666668
2620,Guam,2020-04-17,136,5,164229.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,97.0,131.0,82.81119656089972,1076.0,6.0,3.6764705882352944,655.1827022024123,4.411764705882354
2621,Guam,2020-04-18,136,5,164229.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,110.0,131.0,82.81119656089972,1079.0,6.0,3.6764705882352944,657.0094197736088,4.411764705882354
2622,Guam,2020-04-19,136,5,164229.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,112.0,131.0,82.81119656089972,1079.0,6.0,3.6764705882352944,657.0094197736088,4.411764705882354
2623,Guam,2020-04-20,136,5,164229.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,112.0,131.0,82.81119656089972,1124.0,3.0,3.6764705882352944,684.4101833415535,2.2058823529411766
2624,Guam,2020-04-21,136,5,164229.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,114.0,131.0,82.81119656089972,1166.0,3.0,3.6764705882352944,709.984229338302,2.2058823529411766
2625,Guam,2020-04-22,136,5,164229.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,119.0,131.0,82.81119656089972,1220.0,3.0,3.6764705882352944,742.8651456198359,2.2058823529411766
2626,Guam,2020-04-23,139,5,164229.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,126.0,134.0,84.63791413209604,1315.0,2.0,3.5971223021582728,800.7112020410524,1.4388489208633093
2627,Guam,2020-04-24,141,5,164229.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,126.0,136.0,85.85572584622692,1374.0,2.0,3.5460992907801416,836.6366476079132,1.4184397163120568
2628,Guam,2020-04-25,141,5,164229.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,128.0,136.0,85.85572584622692,1449.0,2.0,3.5460992907801416,882.3045868878212,1.4184397163120568
2629,Guam,2020-04-26,141,5,164229.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,128.0,136.0,85.85572584622692,1528.0,2.0,3.5460992907801416,930.4081495959911,1.4184397163120568
2630,Guam,2020-04-27,141,5,164229.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,128.0,136.0,85.85572584622692,1568.0,3.0,3.5460992907801416,954.7643838786086,2.127659574468085
2631,Guam,2020-04-28,141,5,164229.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,129.0,136.0,85.85572584622692,1683.0,,3.5460992907801416,1024.7885574411341,
2632,Guam,2020-04-29,141,5,164229.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,130.0,136.0,85.85572584622692,1847.0,,3.5460992907801416,1124.6491179998661,
2633,Guam,2020-04-30,145,5,164229.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,131.0,9.0,88.29134927448868,2108.0,,3.4482758620689653,1283.5735466939454,
2634,Guam,2020-05-01,145,5,164229.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,131.0,9.0,88.29134927448868,3005.0,,3.4482758620689653,1829.7621004816447,
2635,Guam,2020-05-02,145,5,164229.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,131.0,9.0,88.29134927448868,3188.0,,3.4482758620689653,1941.1918723246201,
2636,Guam,2020-05-03,145,5,164229.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,126.0,14.0,88.29134927448868,3302.0,,3.4482758620689653,2010.60714003008,
2637,Guam,2020-05-04,145,5,164229.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,125.0,15.0,88.29134927448868,3391.0,,3.4482758620689653,2064.799761308904,
2638,Guam,2020-05-05,145,5,164229.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,124.0,16.0,88.29134927448868,3490.0,,3.4482758620689653,2125.0814411583824,
2639,Guam,2020-05-06,149,5,164229.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,123.0,21.0,90.72697270275043,3627.0,,3.355704697986577,2208.501543576348,
2640,Guam,2020-05-07,149,5,164229.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,123.0,21.0,90.72697270275043,3715.0,,3.355704697986577,2262.0852589981064,
2641,Guam,2020-05-08,151,5,164229.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,122.0,24.0,91.94478441688129,3777.0,,3.3112582781456954,2299.837422136164,
2642,Guam,2020-05-09,151,5,164229.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,124.0,22.0,91.94478441688129,3794.0,,3.3112582781456954,2310.188821706276,
2643,Guam,2020-05-10,151,5,164229.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,124.0,22.0,91.94478441688129,3794.0,,3.3112582781456954,2310.188821706276,
2644,Guam,2020-05-11,151,5,164229.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,124.0,22.0,91.94478441688129,3989.0,,3.3112582781456954,2428.9254638340367,
2645,Guam,2020-05-12,152,5,164229.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,124.0,23.0,92.55369027394674,4091.0,,3.2894736842105265,2491.033861254712,
2646,Guam,2020-05-13,152,5,164229.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,124.0,23.0,92.55369027394674,4262.0,,3.2894736842105265,2595.156762812901,
2647,Guam,2020-05-14,152,5,164229.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,124.0,23.0,92.55369027394674,4379.0,,3.2894736842105265,2666.398748089558,
2648,Guam,2020-05-15,154,5,164229.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,124.0,25.0,93.77150198807762,4515.0,,3.2467532467532467,2749.2099446504576,
2649,Guam,2020-05-16,154,5,164229.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,126.0,23.0,93.77150198807762,4519.0,,3.2467532467532467,2751.6455680787194,
2650,Guam,2020-05-17,154,5,164229.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,126.0,23.0,93.77150198807762,4604.0,,3.2467532467532467,2803.402565929281,
2651,Guam,2020-05-18,154,5,164229.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,126.0,23.0,93.77150198807762,4723.0,,3.2467532467532467,2875.862362920069,
2652,Guam,2020-05-19,154,5,164229.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,126.0,23.0,93.77150198807762,4827.0,,3.2467532467532467,2939.1885720548744,
2653,Guam,2020-05-20,154,5,164229.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,125.0,24.0,93.77150198807762,4972.0,,3.2467532467532467,3027.4799213293627,
2654,Guam,2020-05-21,165,5,164229.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,125.0,35.0,100.46946641579746,5064.0,,3.0303030303030303,3083.4992601793842,
2655,Guam,2020-05-22,165,5,164229.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,125.0,35.0,100.46946641579746,5279.0,,3.0303030303030303,3214.4140194484526,
2656,Guam,2020-05-23,165,5,164229.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,134.0,26.0,100.46946641579746,5359.0,,3.0303030303030303,3263.126488013688,
2657,Guam,2020-05-24,166,5,164229.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,138.0,23.0,101.07837227286291,5569.0,,3.0120481927710845,3390.9967179974306,
2658,Guam,2020-05-25,166,5,164229.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,138.0,23.0,101.07837227286291,5569.0,,3.0120481927710845,3390.9967179974306,
2659,Guam,2020-05-26,167,5,164229.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,139.0,23.0,101.68727812992832,5684.0,,2.9940119760479043,3461.020891559956,
2660,Guam,2020-05-27,170,5,164229.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,143.0,22.0,103.51399570112464,5685.0,,2.9411764705882355,3461.6297974170216,
2661,Guam,2020-05-28,171,5,164229.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,143.0,23.0,104.1229015581901,5962.0,,2.9239766081871346,3630.296719824148,
2662,Guam,2020-05-29,172,5,164229.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,144.0,23.0,104.7318074152555,6095.0,,2.9069767441860463,3711.281198813852,
2663,Guam,2020-05-30,172,5,164229.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,144.0,23.0,104.7318074152555,6102.0,,2.9069767441860463,3715.5435398133095,
2664,Guam,2020-05-31,172,5,164229.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,144.0,23.0,104.7318074152555,6102.0,,2.9069767441860463,3715.5435398133095,
2665,Guam,2020-06-01,175,5,164229.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,145.0,25.0,106.55852498645183,6316.0,,2.8571428571428568,3845.8493932253136,
2666,Guam,2020-06-02,175,5,164229.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,148.0,22.0,106.55852498645183,6391.0,,2.8571428571428568,3891.5173325052215,
2667,Guam,2020-06-03,177,5,164229.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,151.0,21.0,107.77633670058272,6727.0,,2.824858757062147,4096.109700479209,
2668,Guam,2020-06-04,179,5,164229.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,162.0,12.0,108.99414841471359,6984.0,,2.793296089385475,4252.598505745027,
2669,Guam,2020-06-05,179,5,164229.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,162.0,12.0,108.99414841471359,7374.0,,2.793296089385475,4490.071790000548,
2670,Guam,2020-06-06,179,5,164229.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,162.0,12.0,108.99414841471359,7463.0,,2.793296089385475,4544.264411279372,
2671,Guam,2020-06-07,179,5,164229.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,162.0,12.0,108.99414841471359,7463.0,,2.793296089385475,4544.264411279372,
2672,Guam,2020-06-08,179,5,164229.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,163.0,11.0,108.99414841471359,7729.0,,2.793296089385475,4706.233369258779,
2673,Guam,2020-06-09,180,5,164229.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,163.0,12.0,109.60305427177904,7976.0,,2.7777777777777777,4856.633115953942,
2674,Guam,2020-06-10,180,5,164229.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,164.0,11.0,109.60305427177904,8282.0,,2.7777777777777777,5042.958308215967,
2675,Guam,2020-06-11,183,5,164229.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,168.0,10.0,111.42977184297537,8380.0,,2.7322404371584703,5102.63108220838,
2676,Guam,2020-06-12,183,5,164229.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,168.0,10.0,111.42977184297537,8527.0,,2.7322404371584703,5192.140243196999,
2677,Guam,2020-06-13,183,5,164229.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,168.0,10.0,111.42977184297537,8543.0,,2.7322404371584703,5201.882736910045,
2678,Guam,2020-06-14,183,5,164229.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,168.0,10.0,111.42977184297537,8543.0,,2.7322404371584703,5201.882736910045,
2679,Guam,2020-06-15,185,5,164229.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,169.0,11.0,112.64758355710623,8758.0,,2.702702702702702,5332.797496179116,
2680,Guam,2020-06-16,186,5,164229.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,169.0,12.0,113.2564894141717,9032.0,,2.6881720430107525,5499.637701015046,
2681,Guam,2020-06-17,188,5,164229.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,170.0,13.0,114.47430112830256,9198.0,,2.6595744680851063,5600.716073287909,
2682,Guam,2020-06-18,192,5,164229.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,170.0,17.0,116.90992455656429,9588.0,,2.6041666666666665,5838.1893575434315,
2683,Guam,2020-06-19,200,5,164229.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,173.0,22.0,121.7811714130878,9715.0,,2.5,5915.5204013907405,
2684,Guam,2020-06-20,222,5,164229.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,173.0,44.0,135.17710026852748,10010.0,,2.2522522522522523,6095.147629225045,
2685,Guam,2020-06-21,222,5,164229.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,173.0,44.0,135.17710026852748,10010.0,,2.2522522522522523,6095.147629225045,
2686,Guam,2020-06-22,222,5,164229.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,173.0,44.0,135.17710026852748,10404.0,,2.2522522522522523,6335.056536908828,
2687,Guam,2020-06-23,225,5,164229.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,174.0,46.0,137.0038178397238,10651.0,,2.2222222222222223,6485.456283603991,
2688,Guam,2020-06-24,226,5,164229.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,174.0,47.0,137.61272369678923,11038.0,,2.2123893805309733,6721.102850288316,
2689,Guam,2020-06-25,231,5,164229.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,174.0,52.0,140.65725298211643,11418.0,,2.1645021645021645,6952.487075973184,
2690,Guam,2020-06-26,247,5,164229.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,179.0,63.0,150.39974669516346,11892.0,,2.0242914979757085,7241.108452222202,
2691,Guam,2020-06-27,247,5,164229.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,179.0,63.0,150.39974669516346,12151.0,,2.0242914979757085,7398.815069202151,
2692,Guam,2020-06-28,247,5,164229.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,179.0,63.0,150.39974669516346,12378.0,,2.0242914979757085,7537.036698756005,
